NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,BUILDING_CLASS_PRESENT,ADDRESS,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALES
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,263,8,D4," 457 FDR DRIVE, A902                       ",10002,0,0,0,0,0,1955,2, D4 ,435000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,263,8,D4," 453 FDR DRIVE, C1007                      ",10002,0,0,0,0,0,1955,2, D4 ,529000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,263,8,D4," 573 GRAND STREET, D2005                   ",10002,0,0,0,0,0,1955,2, D4 ,975000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 212 EAST BROADWAY, G1302                  ",10002,0,0,0,0,0,1960,2, D4 ,379000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L2003                   ",10002,0,0,0,0,0,1960,2, D4 ,260000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L1804                   ",10002,0,0,0,0,0,1960,2, D4 ,301500.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 409 GRAND STREET, D 306                   ",10002,0,0,0,0,0,1960,2, D4 ,585000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 383 GRAND STREET, M606                    ",10002,0,0,0,0,0,1960,2, D4 ,630000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 387 GRAND STREET, K607                    ",10002,0,0,0,0,0,1960,2, D4 ,640000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 208 EAST BROADWAY, J1903                  ",10002,0,0,0,0,0,1960,2, D4 ,635000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H804                   ",10002,0,0,0,0,0,1960,2, D4 ,400000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 387 GRAND STREET, K105                    ",10002,0,0,0,0,0,1960,2, D4 ,600000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L1708                   ",10002,0,0,0,0,0,1960,2, D4 ,475000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 387 GRAND STREET, K704                    ",10002,0,0,0,0,0,1960,2, D4 ,600000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H1008                  ",10002,0,0,0,0,0,1960,2, D4 ,490000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H705                   ",10002,0,0,0,0,0,1960,2, D4 ,429000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L1307                   ",10002,0,0,0,0,0,1960,2, D4 ,455000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 387 GRAND STREET, K606                    ",10002,0,0,0,0,0,1960,2, D4 ,720000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H1707                  ",10002,0,0,0,0,0,1960,2, D4 ,498000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 212 EAST BROADWAY, G1506                  ",10002,0,0,0,0,0,1960,2, D4 ,625000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L1305                   ",10002,0,0,0,0,0,1960,2, D4 ,449000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 387 GRAND STREET, K2005                   ",10002,0,0,0,0,0,1960,2, D4 ,605000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H1802                  ",10002,0,0,0,0,0,1960,2, D4 ,333000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L1905                   ",10002,0,0,0,0,0,1960,2, D4 ,499000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H1206                  ",10002,0,0,0,0,0,1960,2, D4 ,816000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H604                   ",10002,0,0,0,0,0,1960,2, D4 ,425000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 210 EAST BROADWAY, H908                   ",10002,0,0,0,0,0,1960,2, D4 ,519000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L801                    ",10002,0,0,0,0,0,1960,2, D4 ,570000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 387 GRAND ST, K706                        ",10002,0,0,0,0,0,1960,2, D4 ,680000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,311,13,D4," 385 GRAND STREET, L1007                   ",10002,0,0,0,0,0,1960,2, D4 ,508100.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E503                    ",10002,0,0,0,0,0,1960,2, D4 ,405000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND STREET, 1202                    ",10002,0,0,0,0,0,1960,2, D4 ,300000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, 102B                   ",10002,0,0,0,0,0,1960,2, D4 ,290000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A1506                  ",10002,0,0,0,0,0,1960,2, D4 ,700000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, B1308                  ",10002,0,0,0,0,0,1960,2, D4 ,465000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 264 EAST BROADWAY, C1903                  ",10002,0,0,0,0,0,1960,2, D4 ,625000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A403                   ",10002,0,0,0,0,0,1960,2, D4 ,200000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 264 EAST BROADWAY, C1705                  ",10002,0,0,0,0,0,1960,2, D4 ,695000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND STREET, F103                    ",10002,0,0,0,0,0,1960,2, D4 ,422500.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND STREET, F306                    ",10002,0,0,0,0,0,1960,2, D4 ,1300000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E1108                   ",10002,0,0,0,0,0,1960,2, D4 ,465000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E1701                   ",10002,0,0,0,0,0,1960,2, D4 ,620000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E1808                   ",10002,0,0,0,0,0,1960,2, D4 ,496000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E504                    ",10002,0,0,0,0,0,1960,2, D4 ,445000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A601                   ",10002,0,0,0,0,0,1960,2, D4 ,790000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A504                   ",10002,0,0,0,0,0,1960,2, D4 ,625000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A1504                  ",10002,0,0,0,0,0,1960,2, D4 ,675000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A106                   ",10002,0,0,0,0,0,1960,2, D4 ,655000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, B807                   ",10002,0,0,0,0,0,1960,2, D4 ,480000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND ST, F801                        ",10002,0,0,0,0,0,1960,2, D4 ,845000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 264 EAST BROADWAY, C1304                  ",10002,0,0,0,0,0,1960,2, D4 ,710000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E1007                   ",10002,0,0,0,0,0,1960,2, D4 ,520000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 417 GRAND STREET, D107                    ",10002,0,0,0,0,0,1960,2, D4 ,605000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, B1802                  ",10002,0,0,0,0,0,1960,2, D4 ,360000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E1103                   ",10002,0,0,0,0,0,1960,2, D4 ,790000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND STREET, F107                    ",10002,0,0,0,0,0,1960,2, D4 ,547000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A602                   ",10002,0,0,0,0,0,1960,2, D4 ,305000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND STREET, F1002                   ",10002,0,0,0,0,0,1960,2, D4 ,285000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 260 EAST BROADWAY, H1504                  ",10002,0,0,0,0,0,1960,2, D4 ,490000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, B301                   ",10002,0,0,0,0,0,1960,2, D4 ,590000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 413 GRAND STREET, F203                    ",10002,0,0,0,0,0,1960,2, D4 ,535000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, 1504                   ",10002,0,0,0,0,0,1960,2, D4 ,400000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E508                    ",10002,0,0,0,0,0,1960,2, D4 ,420000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 264 EAST BROADWAY, C304                   ",10002,0,0,0,0,0,1960,2, D4 ,695000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E1705                   ",10002,0,0,0,0,0,1960,2, D4 ,442000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E-803                   ",10002,0,0,0,0,0,1960,2, D4 ,450000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 266 EAST BROADWAY, B205                   ",10002,0,0,0,0,0,1960,2, D4 ,390000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A1706                  ",10002,0,0,0,0,0,1960,2, D4 ,775000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E406                    ",10002,0,0,0,0,0,1960,2, D4 ,840000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 415 GRAND STREET, E-606                   ",10002,0,0,0,0,0,1960,2, D4 ,850000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 268 EAST BROADWAY, A1707                  ",10002,0,0,0,0,0,1960,2, D4 ,700000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,315,1,D4," 264 EAST BROADWAY, C1701                  ",10002,0,0,0,0,0,1960,2, D4 ,470000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 570 GRAND STREET, H1004                   ",10002,0,0,0,0,0,1955,2, D4 ,300000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 473 FDR DRIVE, K1205                      ",10002,0,0,0,0,0,1955,2, D4 ,515000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G201                    ",10002,0,0,0,0,0,1955,2, D4 ,630000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J2001                   ",10002,0,0,0,0,0,1955,2, D4 ,552500.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 570 GRAND STREET, H204                    ",10002,0,0,0,0,0,1955,2, D4 ,350000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J1007                   ",10002,0,0,0,0,0,1955,2, D4 ,545000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L805                       ",10002,0,0,0,0,0,1955,2, D4 ,640000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J704                    ",10002,0,0,0,0,0,1955,2, D4 ,470000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L707                       ",10002,0,0,0,0,0,1955,2, D4 ,350000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G 403                   ",10002,0,0,0,0,0,1955,2, D4 ,318000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L704                       ",10002,0,0,0,0,0,1955,2, D4 ,325000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 477 FDR DRIVE, M1206                      ",10002,0,0,0,0,0,1955,2, D4 ,570000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 477 FDR DRIVE, M1901                      ",10002,0,0,0,0,0,1955,2, D4 ,480000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, 303                     ",10002,0,0,0,0,0,1955,2, D4 ,370000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J1502                   ",10002,0,0,0,0,0,1955,2, D4 ,320000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L404                       ",10002,0,0,0,0,0,1955,2, D4 ,360000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 570 GRAND STREET, H103                    ",10002,0,0,0,0,0,1955,2, D4 ,290000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 477 FDR DRIVE, M1505                      ",10002,0,0,0,0,0,1955,2, D4 ,569000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G1404                   ",10002,0,0,0,0,0,1955,2, D4 ,450000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G2003                   ",10002,0,0,0,0,0,1955,2, D4 ,525000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 477 FDR DRIVE, M902                       ",10002,0,0,0,0,0,1955,2, D4 ,372000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 473 FDR DRIVE, K607                       ",10002,0,0,0,0,0,1955,2, D4 ,490000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 477 FDR DRIVE, M1404                      ",10002,0,0,0,0,0,1955,2, D4 ,540000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L1807                      ",10002,0,0,0,0,0,1955,2, D4 ,405000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G502                    ",10002,0,0,0,0,0,1955,2, D4 ,399998.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G203                    ",10002,0,0,0,0,0,1955,2, D4 ,805000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 570 GRAND STREET, H803                    ",10002,0,0,0,0,0,1955,2, D4 ,725000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L-1305                     ",10002,0,0,0,0,0,1955,2, D4 ,685000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G505                    ",10002,0,0,0,0,0,1955,2, D4 ,475000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 473 FDR DRIVE, K305                       ",10002,0,0,0,0,0,1955,2, D4 ,445000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J1404                   ",10002,0,0,0,0,0,1955,2, D4 ,530000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J1801                   ",10002,0,0,0,0,0,1955,2, D4 ,689000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G103                    ",10002,0,0,0,0,0,1955,2, D4 ,780000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 477 FDR DRIVE, M-706                      ",10002,0,0,0,0,0,1955,2, D4 ,620000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 F.D.R DRIVE, L2001                    ",10002,0,0,0,0,0,1955,2, D4 ,555000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G807                    ",10002,0,0,0,0,0,1955,2, D4 ,585000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 570 GRAND STREET, 1807                    ",10002,0,0,0,0,0,1955,2, D4 ,417500.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 568 GRAND STREET, J803                    ",10002,0,0,0,0,0,1955,2, D4 ,380000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L-103                      ",10002,0,0,0,0,0,1955,2, D4 ,282000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, L1503                      ",10002,0,0,0,0,0,1955,2, D4 ,325000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 475 FDR DRIVE, B405                       ",10002,0,0,0,0,0,1955,2, D4 ,650000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,321,1,D4," 572 GRAND STREET, G406                    ",10002,0,0,0,0,0,1955,2, D4 ,515000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,331,1,D4," 504 GRAND STREET, F23                     ",10002,0,0,0,0,0,1929,2, D4 ,615000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,331,1,D4," 504 GRAND ST, G-44                        ",10002,0,0,0,0,0,1929,2, D4 ,600000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,331,1,D4," 504 GRAND ST, G4                          ",10002,0,0,0,0,0,1929,2, D4 ,400000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,331,1,D4," 504 GRAND STREET, D61                     ",10002,0,0,0,0,0,1929,2, D4 ,452500.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,331,65,D4," 500 GRAND STREET, C12D                    ",10002,0,0,0,0,0,1949,2, D4 ,285000.0
LOWER EAST SIDE          ,10  COOPS - ELEVATOR APARTMENTS             ,2,331,65,D4," 500 GRAND STREET, A12D                    ",10002,0,0,0,0,0,1949,2, D4 ,390000.0
